# Average and median income of Finnish population per area code. Data for 2022.
# Data taken from https://www.stat.fi/tup/paavo/index.html
# 
# 18: 18 vuotta täyttäneet yhteensä (HR)
# avg: Asukkaiden keskitulot (HR)
# med: Asukkaiden mediaanitulot (HR)
# low: Alimpaan tuloluokkaan kuuluvat asukkaat (HR)
# mid: Keskimmäiseen tuloluokkaan kuuluvat asukkaat (HR)
# upp: Ylimpään tuloluokkaan kuuluvat asukkaat (HR)
# cum: Asukkaiden ostovoimakertymä (HR)
#
# CSV-Schema:
# area_code, area_name, 18, avg, med, low, mid, upp, cum
#

04480; Haarajoki (Järvenpää); 1700; 33234; 31370; 257; 827; 616; 56496976
04500; Kellokoski (Tuusula); 4544; 30729; 28772; 612; 2628; 1304; 139634790
04530; Ohkola (Mäntsälä); 665; 32647; 29230; 86; 386; 193; 21710082
04600; Mäntsälä Keskus (Mäntsälä); 7593; 27070; 24679; 1236; 4910; 1447; 205539891
04620; Kaunismäki (Mäntsälä); 1518; 31727; 29876; 190; 822; 506; 48161887
04630; Sääksjärvi (Mäntsälä); 643; 28797; 26675; 131; 358; 154; 18516695
04660; Numminen (Mäntsälä); 1257; 30112; 27712; 202; 720; 335; 37850807
04680; Hirvihaara (Mäntsälä); 487; 32081; 27265; 89; 268; 130; 15623554
04740; Sälinkää (Mäntsälä); 877; 26841; 25284; 176; 508; 193; 23539366
04770; Sahakylä (Mäntsälä); 163; 28004; 24719; 31; 105; 27; 4564660
04820; Kaukalampi (Mäntsälä); 223; 32168; 29208; 46; 106; 71; 7173495
04840; Hautjärvi (Mäntsälä); 205; 35841; 25167; 42; 110; 53; 7347363
04920; Saarentaus (Mäntsälä); 247; 29657; 28321; 42; 139; 66; 7325162
04940; Levanto (Mäntsälä); 222; 28972; 26458; 48; 126; 48; 6431736
05100; Röykkä (Nurmijärvi); 1709; 30661; 28370; 243; 963; 503; 52399931
05200; Rajamäki (Nurmijärvi); 5245; 30335; 28019; 757; 3043; 1445; 159108537
05250; Kiljava (Nurmijärvi); 155; 22723; 22669; 47; 85; 23; 3522131
05400; Jokela (Tuusula); 5111; 30227; 27474; 761; 2981; 1369; 154491588
05430; Nuppulinna (Tuusula); 756; 31244; 29147; 102; 431; 223; 23620679
05440; Hyvinkää (Hyvinkää); 934; 36306; 31952; 84; 491; 359; 33909533
05450; Nukari (Nurmijärvi); 798; 30910; 28081; 144; 428; 226; 24666404
05460; Hakalanmäki-Hakala (Hyvinkää); 2535; 27504; 25830; 344; 1690; 501; 69722933
05470; Palopuro (Hyvinkää); 246; 28657; 26119; 40; 142; 64; 7049680
05510; Päivärinta (Hyvinkää); 389; 26694; 23551; 68; 239; 82; 10383881
05620; Noppo (Hyvinkää); 948; 31772; 29564; 127; 520; 301; 30120066
05720; Kytäjä (Hyvinkää); 454; 33690; 28874; 99; 206; 149; 15295294
05800; Hyvinkää Keskus (Hyvinkää); 8661; 26921; 23501; 1476; 5644; 1541; 233163670
05810; Martti (Hyvinkää); 4139; 32595; 29158; 609; 2172; 1358; 134909706
05820; Mustamännistö (Hyvinkää); 3890; 32061; 26822; 644; 2262; 984; 124715932
05830; Kirjavatolppa-Kruununpuisto (Hyvinkää); 5714; 29099; 26248; 891; 3461; 1362; 166270725
05840; Hyvinkäänkylä-Vehkoja (Hyvinkää); 2791; 28578; 26372; 432; 1755; 604; 79761196
05850; Hyvinkää, sairaala-alue (Hyvinkää); 0; 0; 0; 0; 0; 0; 0
05860; Talvisilta (Hyvinkää); 1086; 26788; 25923; 168; 707; 211; 29091447
05880; Paavola-Vaivero (Hyvinkää); 2718; 23853; 21797; 594; 1796; 328; 64833773
05900; Vieremä (Hyvinkää); 3754; 27150; 24011; 609; 2486; 659; 101922314
05950; Ridasjärvi (Hyvinkää); 314; 31010; 27167; 50; 185; 79; 9737274
06100; Porvoo Keskus (Porvoo); 15787; 30577; 26182; 2488; 9111; 4188; 482716093
