"12f6 -- 8. Asukkaiden pääasiallinen toiminta, 2010-2022"

"Postinumeroalue";"Tiedot";"2022"
"31930  Vanttila (Punkalaidun)";"Opiskelijat (PT)";1
"31930  Vanttila (Punkalaidun)";"Eläkeläiset (PT)";35
"31930  Vanttila (Punkalaidun)";"Muut (PT)";2
"31950  Sadonmaa (Punkalaidun)";"Asukkaat yhteensä (PT)";151
"31950  Sadonmaa (Punkalaidun)";"Työlliset (PT)";47
"31950  Sadonmaa (Punkalaidun)";"Työttömät (PT)";5
"31950  Sadonmaa (Punkalaidun)";"Lapset 0-14-vuotiaat (PT)";26
"31950  Sadonmaa (Punkalaidun)";"Opiskelijat (PT)";5
"31950  Sadonmaa (Punkalaidun)";"Eläkeläiset (PT)";60
"31950  Sadonmaa (Punkalaidun)";"Muut (PT)";8
"31960  Orisuo (Loimaa)";"Asukkaat yhteensä (PT)";62
"31960  Orisuo (Loimaa)";"Työlliset (PT)";23
"31960  Orisuo (Loimaa)";"Työttömät (PT)";3
"31960  Orisuo (Loimaa)";"Lapset 0-14-vuotiaat (PT)";5
"31960  Orisuo (Loimaa)";"Opiskelijat (PT)";5
"31960  Orisuo (Loimaa)";"Eläkeläiset (PT)";22
"31960  Orisuo (Loimaa)";"Muut (PT)";4
"31970  Kanteenmaa (Punkalaidun)";"Asukkaat yhteensä (PT)";137
"31970  Kanteenmaa (Punkalaidun)";"Työlliset (PT)";54
"31970  Kanteenmaa (Punkalaidun)";"Työttömät (PT)";3
"31970  Kanteenmaa (Punkalaidun)";"Lapset 0-14-vuotiaat (PT)";17
"31970  Kanteenmaa (Punkalaidun)";"Opiskelijat (PT)";11
"31970  Kanteenmaa (Punkalaidun)";"Eläkeläiset (PT)";44
"31970  Kanteenmaa (Punkalaidun)";"Muut (PT)";8
"32100  Ypäjä Keskus (Ypäjä)";"Asukkaat yhteensä (PT)";1908
"32100  Ypäjä Keskus (Ypäjä)";"Työlliset (PT)";825
"32100  Ypäjä Keskus (Ypäjä)";"Työttömät (PT)";58
"32100  Ypäjä Keskus (Ypäjä)";"Lapset 0-14-vuotiaat (PT)";232
"32100  Ypäjä Keskus (Ypäjä)";"Opiskelijat (PT)";103
"32100  Ypäjä Keskus (Ypäjä)";"Eläkeläiset (PT)";645
"32100  Ypäjä Keskus (Ypäjä)";"Muut (PT)";45
"32140  Ypäjä Asemanseutu (Ypäjä)";"Asukkaat yhteensä (PT)";282
"32140  Ypäjä Asemanseutu (Ypäjä)";"Työlliset (PT)";129
"32140  Ypäjä Asemanseutu (Ypäjä)";"Työttömät (PT)";17
"32140  Ypäjä Asemanseutu (Ypäjä)";"Lapset 0-14-vuotiaat (PT)";21
"32140  Ypäjä Asemanseutu (Ypäjä)";"Opiskelijat (PT)";20
"32140  Ypäjä Asemanseutu (Ypäjä)";"Eläkeläiset (PT)";88
"32140  Ypäjä Asemanseutu (Ypäjä)";"Muut (PT)";7
"32200  Loimaa Keskus (Loimaa)";"Asukkaat yhteensä (PT)";8000
"32200  Loimaa Keskus (Loimaa)";"Työlliset (PT)";3105
"32200  Loimaa Keskus (Loimaa)";"Työttömät (PT)";311
"32200  Loimaa Keskus (Loimaa)";"Lapset 0-14-vuotiaat (PT)";1035
"32200  Loimaa Keskus (Loimaa)";"Opiskelijat (PT)";450
"32200  Loimaa Keskus (Loimaa)";"Eläkeläiset (PT)";2856
"32200  Loimaa Keskus (Loimaa)";"Muut (PT)";243
"32210  Loimaa kk (Loimaa)";"Asukkaat yhteensä (PT)";2187
"32210  Loimaa kk (Loimaa)";"Työlliset (PT)";864
"32210  Loimaa kk (Loimaa)";"Työttömät (PT)";67
"32210  Loimaa kk (Loimaa)";"Lapset 0-14-vuotiaat (PT)";269
"32210  Loimaa kk (Loimaa)";"Opiskelijat (PT)";125
"32210  Loimaa kk (Loimaa)";"Eläkeläiset (PT)";809
"32210  Loimaa kk (Loimaa)";"Muut (PT)";53
"32250  Kojonkulma (Loimaa)";"Asukkaat yhteensä (PT)";281
"32250  Kojonkulma (Loimaa)";"Työlliset (PT)";128
"32250  Kojonkulma (Loimaa)";"Työttömät (PT)";4
"32250  Kojonkulma (Loimaa)";"Lapset 0-14-vuotiaat (PT)";37
"32250  Kojonkulma (Loimaa)";"Opiskelijat (PT)";26
"32250  Kojonkulma (Loimaa)";"Eläkeläiset (PT)";78
"32250  Kojonkulma (Loimaa)";"Muut (PT)";8
"32260  Kojonperä (Loimaa)";"Asukkaat yhteensä (PT)";141
"32260  Kojonperä (Loimaa)";"Työlliset (PT)";50
"32260  Kojonperä (Loimaa)";"Työttömät (PT)";3
"32260  Kojonperä (Loimaa)";"Lapset 0-14-vuotiaat (PT)";13
"32260  Kojonperä (Loimaa)";"Opiskelijat (PT)";4
"32260  Kojonperä (Loimaa)";"Eläkeläiset (PT)";65
"32260  Kojonperä (Loimaa)";"Muut (PT)";6
"32270  Metsämaa-Murto (Loimaa)";"Asukkaat yhteensä (PT)";450
"32270  Metsämaa-Murto (Loimaa)";"Työlliset (PT)";166
"32270  Metsämaa-Murto (Loimaa)";"Työttömät (PT)";13
"32270  Metsämaa-Murto (Loimaa)";"Lapset 0-14-vuotiaat (PT)";65
"32270  Metsämaa-Murto (Loimaa)";"Opiskelijat (PT)";26
"32270  Metsämaa-Murto (Loimaa)";"Eläkeläiset (PT)";170
"32270  Metsämaa-Murto (Loimaa)";"Muut (PT)";10
"32280  Metsäkorpi (Loimaa)";"Asukkaat yhteensä (PT)";159
"32280  Metsäkorpi (Loimaa)";"Työlliset (PT)";55
"32280  Metsäkorpi (Loimaa)";"Työttömät (PT)";9
"32280  Metsäkorpi (Loimaa)";"Lapset 0-14-vuotiaat (PT)";36
"32280  Metsäkorpi (Loimaa)";"Opiskelijat (PT)";5
"32280  Metsäkorpi (Loimaa)";"Eläkeläiset (PT)";47
"32280  Metsäkorpi (Loimaa)";"Muut (PT)";7
"32300  Mellilä (Loimaa)";"Asukkaat yhteensä (PT)";1184
"32300  Mellilä (Loimaa)";"Työlliset (PT)";491
"32300  Mellilä (Loimaa)";"Työttömät (PT)";54
"32300  Mellilä (Loimaa)";"Lapset 0-14-vuotiaat (PT)";167
"32300  Mellilä (Loimaa)";"Opiskelijat (PT)";58
"32300  Mellilä (Loimaa)";"Eläkeläiset (PT)";376
"32300  Mellilä (Loimaa)";"Muut (PT)";38
"32410  Niinijoki (Loimaa)";"Asukkaat yhteensä (PT)";493
"32410  Niinijoki (Loimaa)";"Työlliset (PT)";228
"32410  Niinijoki (Loimaa)";"Työttömät (PT)";9
"32410  Niinijoki (Loimaa)";"Lapset 0-14-vuotiaat (PT)";68
"32410  Niinijoki (Loimaa)";"Opiskelijat (PT)";26
"32410  Niinijoki (Loimaa)";"Eläkeläiset (PT)";151
"32410  Niinijoki (Loimaa)";"Muut (PT)";11
"32430  Ylhäinen (Loimaa)";"Asukkaat yhteensä (PT)";79
"32430  Ylhäinen (Loimaa)";"Työlliset (PT)";32
"32430  Ylhäinen (Loimaa)";"Työttömät (PT)";6
"32430  Ylhäinen (Loimaa)";"Lapset 0-14-vuotiaat (PT)";11
"32430  Ylhäinen (Loimaa)";"Opiskelijat (PT)";2
"32430  Ylhäinen (Loimaa)";"Eläkeläiset (PT)";27
"32430  Ylhäinen (Loimaa)";"Muut (PT)";1
"32440  Alastaro Keskus (Loimaa)";"Asukkaat yhteensä (PT)";1680
"32440  Alastaro Keskus (Loimaa)";"Työlliset (PT)";600
"32440  Alastaro Keskus (Loimaa)";"Työttömät (PT)";54
"32440  Alastaro Keskus (Loimaa)";"Lapset 0-14-vuotiaat (PT)";215
"32440  Alastaro Keskus (Loimaa)";"Opiskelijat (PT)";73
"32440  Alastaro Keskus (Loimaa)";"Eläkeläiset (PT)";672
"32440  Alastaro Keskus (Loimaa)";"Muut (PT)";66
"32450  Tammiainen (Loimaa)";"Asukkaat yhteensä (PT)";221
"32450  Tammiainen (Loimaa)";"Työlliset (PT)";89
"32450  Tammiainen (Loimaa)";"Työttömät (PT)";11
"32450  Tammiainen (Loimaa)";"Lapset 0-14-vuotiaat (PT)";23
"32450  Tammiainen (Loimaa)";"Opiskelijat (PT)";13
"32450  Tammiainen (Loimaa)";"Eläkeläiset (PT)";81
"32450  Tammiainen (Loimaa)";"Muut (PT)";4
"32500  Oripää Keskus (Oripää)";"Asukkaat yhteensä (PT)";1129
"32500  Oripää Keskus (Oripää)";"Työlliset (PT)";455
"32500  Oripää Keskus (Oripää)";"Työttömät (PT)";43
"32500  Oripää Keskus (Oripää)";"Lapset 0-14-vuotiaat (PT)";201
"32500  Oripää Keskus (Oripää)";"Opiskelijat (PT)";58
"32500  Oripää Keskus (Oripää)";"Eläkeläiset (PT)";337
"32500  Oripää Keskus (Oripää)";"Muut (PT)";35
"32520  Latva (Oripää)";"Asukkaat yhteensä (PT)";150
"32520  Latva (Oripää)";"Työlliset (PT)";64
"32520  Latva (Oripää)";"Työttömät (PT)";7
"32520  Latva (Oripää)";"Lapset 0-14-vuotiaat (PT)";24
"32520  Latva (Oripää)";"Opiskelijat (PT)";12
"32520  Latva (Oripää)";"Eläkeläiset (PT)";39
"32520  Latva (Oripää)";"Muut (PT)";4
"32560  Virttaa (Loimaa)";"Asukkaat yhteensä (PT)";432
"32560  Virttaa (Loimaa)";"Työlliset (PT)";192
"32560  Virttaa (Loimaa)";"Työttömät (PT)";16
"32560  Virttaa (Loimaa)";"Lapset 0-14-vuotiaat (PT)";61
"32560  Virttaa (Loimaa)";"Opiskelijat (PT)";20
"32560  Virttaa (Loimaa)";"Eläkeläiset (PT)";133
"32560  Virttaa (Loimaa)";"Muut (PT)";10
"32610  Vampula Keskus (Huittinen)";"Asukkaat yhteensä (PT)";914
"32610  Vampula Keskus (Huittinen)";"Työlliset (PT)";380
"32610  Vampula Keskus (Huittinen)";"Työttömät (PT)";22
"32610  Vampula Keskus (Huittinen)";"Lapset 0-14-vuotiaat (PT)";118
"32610  Vampula Keskus (Huittinen)";"Opiskelijat (PT)";44
"32610  Vampula Keskus (Huittinen)";"Eläkeläiset (PT)";328
"32610  Vampula Keskus (Huittinen)";"Muut (PT)";22
"32620  Rutava (Huittinen)";"Asukkaat yhteensä (PT)";372
"32620  Rutava (Huittinen)";"Työlliset (PT)";162
"32620  Rutava (Huittinen)";"Työttömät (PT)";14
"32620  Rutava (Huittinen)";"Lapset 0-14-vuotiaat (PT)";47
"32620  Rutava (Huittinen)";"Opiskelijat (PT)";16
"32620  Rutava (Huittinen)";"Eläkeläiset (PT)";126
"32620  Rutava (Huittinen)";"Muut (PT)";7
"32700  Huittinen Keskus (Huittinen)";"Asukkaat yhteensä (PT)";7436
"32700  Huittinen Keskus (Huittinen)";"Työlliset (PT)";3025
"32700  Huittinen Keskus (Huittinen)";"Työttömät (PT)";225
"32700  Huittinen Keskus (Huittinen)";"Lapset 0-14-vuotiaat (PT)";1016
"32700  Huittinen Keskus (Huittinen)";"Opiskelijat (PT)";405
"32700  Huittinen Keskus (Huittinen)";"Eläkeläiset (PT)";2544
"32700  Huittinen Keskus (Huittinen)";"Muut (PT)";221
"32710  Sampu (Huittinen)";"Asukkaat yhteensä (PT)";577
"32710  Sampu (Huittinen)";"Työlliset (PT)";277
"32710  Sampu (Huittinen)";"Työttömät (PT)";10
"32710  Sampu (Huittinen)";"Lapset 0-14-vuotiaat (PT)";88
"32710  Sampu (Huittinen)";"Opiskelijat (PT)";40
"32710  Sampu (Huittinen)";"Eläkeläiset (PT)";155
"32710  Sampu (Huittinen)";"Muut (PT)";7
"32730  Keikyä (Sastamala)";"Asukkaat yhteensä (PT)";693
"32730  Keikyä (Sastamala)";"Työlliset (PT)";282
"32730  Keikyä (Sastamala)";"Työttömät (PT)";21
"32730  Keikyä (Sastamala)";"Lapset 0-14-vuotiaat (PT)";78
"32730  Keikyä (Sastamala)";"Opiskelijat (PT)";36
"32730  Keikyä (Sastamala)";"Eläkeläiset (PT)";254
"32730  Keikyä (Sastamala)";"Muut (PT)";22
"32740  Pehula (Sastamala)";"Asukkaat yhteensä (PT)";1654
"32740  Pehula (Sastamala)";"Työlliset (PT)";598
"32740  Pehula (Sastamala)";"Työttömät (PT)";67
"32740  Pehula (Sastamala)";"Lapset 0-14-vuotiaat (PT)";185
"32740  Pehula (Sastamala)";"Opiskelijat (PT)";74
"32740  Pehula (Sastamala)";"Eläkeläiset (PT)";678
"32740  Pehula (Sastamala)";"Muut (PT)";52
"32760  Suttila (Huittinen)";"Asukkaat yhteensä (PT)";147
"32760  Suttila (Huittinen)";"Työlliset (PT)";65
"32760  Suttila (Huittinen)";"Työttömät (PT)";6
"32760  Suttila (Huittinen)";"Lapset 0-14-vuotiaat (PT)";17
"32760  Suttila (Huittinen)";"Opiskelijat (PT)";6
"32760  Suttila (Huittinen)";"Eläkeläiset (PT)";50
"32760  Suttila (Huittinen)";"Muut (PT)";3
"32770  Huhtamo (Huittinen)";"Asukkaat yhteensä (PT)";224
"32770  Huhtamo (Huittinen)";"Työlliset (PT)";89
"32770  Huhtamo (Huittinen)";"Työttömät (PT)";7
"32770  Huhtamo (Huittinen)";"Lapset 0-14-vuotiaat (PT)";45
"32770  Huhtamo (Huittinen)";"Opiskelijat (PT)";8
"32770  Huhtamo (Huittinen)";"Eläkeläiset (PT)";67
"32770  Huhtamo (Huittinen)";"Muut (PT)";8
"32800  Kokemäki Keskus (Kokemäki)";"Asukkaat yhteensä (PT)";3716
"32800  Kokemäki Keskus (Kokemäki)";"Työlliset (PT)";1434
"32800  Kokemäki Keskus (Kokemäki)";"Työttömät (PT)";143
"32800  Kokemäki Keskus (Kokemäki)";"Lapset 0-14-vuotiaat (PT)";461
"32800  Kokemäki Keskus (Kokemäki)";"Opiskelijat (PT)";221
"32800  Kokemäki Keskus (Kokemäki)";"Eläkeläiset (PT)";1356
"32800  Kokemäki Keskus (Kokemäki)";"Muut (PT)";101
"32810  Peipohja (Kokemäki)";"Asukkaat yhteensä (PT)";1715
"32810  Peipohja (Kokemäki)";"Työlliset (PT)";686
"32810  Peipohja (Kokemäki)";"Työttömät (PT)";78
"32810  Peipohja (Kokemäki)";"Lapset 0-14-vuotiaat (PT)";229
"32810  Peipohja (Kokemäki)";"Opiskelijat (PT)";90
"32810  Peipohja (Kokemäki)";"Eläkeläiset (PT)";556
"32810  Peipohja (Kokemäki)";"Muut (PT)";76
"32830  Riste (Kokemäki)";"Asukkaat yhteensä (PT)";435
"32830  Riste (Kokemäki)";"Työlliset (PT)";170
"32830  Riste (Kokemäki)";"Työttömät (PT)";19
"32830  Riste (Kokemäki)";"Lapset 0-14-vuotiaat (PT)";44
"32830  Riste (Kokemäki)";"Opiskelijat (PT)";21
"32830  Riste (Kokemäki)";"Eläkeläiset (PT)";172
"32830  Riste (Kokemäki)";"Muut (PT)";9
"32860  Korkeaoja (Kokemäki)";"Asukkaat yhteensä (PT)";133
"32860  Korkeaoja (Kokemäki)";"Työlliset (PT)";61
"32860  Korkeaoja (Kokemäki)";"Työttömät (PT)";3
"32860  Korkeaoja (Kokemäki)";"Lapset 0-14-vuotiaat (PT)";15
"32860  Korkeaoja (Kokemäki)";"Opiskelijat (PT)";7
"32860  Korkeaoja (Kokemäki)";"Eläkeläiset (PT)";44
"32860  Korkeaoja (Kokemäki)";"Muut (PT)";3
"32910  Kauvatsa Asemanseutu (Kokemäki)";"Asukkaat yhteensä (PT)";260
"32910  Kauvatsa Asemanseutu (Kokemäki)";"Työlliset (PT)";112
"32910  Kauvatsa Asemanseutu (Kokemäki)";"Työttömät (PT)";9
"32910  Kauvatsa Asemanseutu (Kokemäki)";"Lapset 0-14-vuotiaat (PT)";38
"32910  Kauvatsa Asemanseutu (Kokemäki)";"Opiskelijat (PT)";11
"32910  Kauvatsa Asemanseutu (Kokemäki)";"Eläkeläiset (PT)";86
"32910  Kauvatsa Asemanseutu (Kokemäki)";"Muut (PT)";4
"32920  Kauvatsa (Kokemäki)";"Asukkaat yhteensä (PT)";519
"32920  Kauvatsa (Kokemäki)";"Työlliset (PT)";199
"32920  Kauvatsa (Kokemäki)";"Työttömät (PT)";17
"32920  Kauvatsa (Kokemäki)";"Lapset 0-14-vuotiaat (PT)";50
"32920  Kauvatsa (Kokemäki)";"Opiskelijat (PT)";25
"32920  Kauvatsa (Kokemäki)";"Eläkeläiset (PT)";210
"32920  Kauvatsa (Kokemäki)";"Muut (PT)";18
"33100  Tampere Keskus (Tampere)";"Asukkaat yhteensä (PT)";17451
"33100  Tampere Keskus (Tampere)";"Työlliset (PT)";8995
"33100  Tampere Keskus (Tampere)";"Työttömät (PT)";806
"33100  Tampere Keskus (Tampere)";"Lapset 0-14-vuotiaat (PT)";1126
"33100  Tampere Keskus (Tampere)";"Opiskelijat (PT)";2210
"33100  Tampere Keskus (Tampere)";"Eläkeläiset (PT)";3752
"33100  Tampere Keskus (Tampere)";"Muut (PT)";562
"33180  Lapinniemi-Käpylä (Tampere)";"Asukkaat yhteensä (PT)";3741
"33180  Lapinniemi-Käpylä (Tampere)";"Työlliset (PT)";1854
"33180  Lapinniemi-Käpylä (Tampere)";"Työttömät (PT)";111
"33180  Lapinniemi-Käpylä (Tampere)";"Lapset 0-14-vuotiaat (PT)";258
"33180  Lapinniemi-Käpylä (Tampere)";"Opiskelijat (PT)";313
"33180  Lapinniemi-Käpylä (Tampere)";"Eläkeläiset (PT)";1091
"33180  Lapinniemi-Käpylä (Tampere)";"Muut (PT)";114
"33200  Tampere Keskus Läntinen (Tampere)";"Asukkaat yhteensä (PT)";6682
"33200  Tampere Keskus Läntinen (Tampere)";"Työlliset (PT)";3203
"33200  Tampere Keskus Läntinen (Tampere)";"Työttömät (PT)";385
"33200  Tampere Keskus Läntinen (Tampere)";"Lapset 0-14-vuotiaat (PT)";361
"33200  Tampere Keskus Läntinen (Tampere)";"Opiskelijat (PT)";671
"33200  Tampere Keskus Läntinen (Tampere)";"Eläkeläiset (PT)";1818
"33200  Tampere Keskus Läntinen (Tampere)";"Muut (PT)";244
"33210  Itä-Amuri-Tammerkoski (Tampere)";"Asukkaat yhteensä (PT)";6083
"33210  Itä-Amuri-Tammerkoski (Tampere)";"Työlliset (PT)";2837
"33210  Itä-Amuri-Tammerkoski (Tampere)";"Työttömät (PT)";325
"33210  Itä-Amuri-Tammerkoski (Tampere)";"Lapset 0-14-vuotiaat (PT)";440
"33210  Itä-Amuri-Tammerkoski (Tampere)";"Opiskelijat (PT)";532
"33210  Itä-Amuri-Tammerkoski (Tampere)";"Eläkeläiset (PT)";1725
"33210  Itä-Amuri-Tammerkoski (Tampere)";"Muut (PT)";224
"33230  Länsi-Amuri (Tampere)";"Asukkaat yhteensä (PT)";6076
"33230  Länsi-Amuri (Tampere)";"Työlliset (PT)";2892
"33230  Länsi-Amuri (Tampere)";"Työttömät (PT)";244
"33230  Länsi-Amuri (Tampere)";"Lapset 0-14-vuotiaat (PT)";592
"33230  Länsi-Amuri (Tampere)";"Opiskelijat (PT)";455
"33230  Länsi-Amuri (Tampere)";"Eläkeläiset (PT)";1732
"33230  Länsi-Amuri (Tampere)";"Muut (PT)";161
"33240  Tahmela (Tampere)";"Asukkaat yhteensä (PT)";1632
"33240  Tahmela (Tampere)";"Työlliset (PT)";785
"33240  Tahmela (Tampere)";"Työttömät (PT)";94
"33240  Tahmela (Tampere)";"Lapset 0-14-vuotiaat (PT)";260
"33240  Tahmela (Tampere)";"Opiskelijat (PT)";129
"33240  Tahmela (Tampere)";"Eläkeläiset (PT)";302
"33240  Tahmela (Tampere)";"Muut (PT)";62
"33250  Pispala (Tampere)";"Asukkaat yhteensä (PT)";3478
"33250  Pispala (Tampere)";"Työlliset (PT)";1913
"33250  Pispala (Tampere)";"Työttömät (PT)";223
"33250  Pispala (Tampere)";"Lapset 0-14-vuotiaat (PT)";342
"33250  Pispala (Tampere)";"Opiskelijat (PT)";422
"33250  Pispala (Tampere)";"Eläkeläiset (PT)";434
"33250  Pispala (Tampere)";"Muut (PT)";144
"33270  Epilä (Tampere)";"Asukkaat yhteensä (PT)";7491
"33270  Epilä (Tampere)";"Työlliset (PT)";3413
"33270  Epilä (Tampere)";"Työttömät (PT)";422
"33270  Epilä (Tampere)";"Lapset 0-14-vuotiaat (PT)";1196
"33270  Epilä (Tampere)";"Opiskelijat (PT)";504
"33270  Epilä (Tampere)";"Eläkeläiset (PT)";1691
"33270  Epilä (Tampere)";"Muut (PT)";265
"33300  Rahola (Tampere)";"Asukkaat yhteensä (PT)";5028
"33300  Rahola (Tampere)";"Työlliset (PT)";2279
"33300  Rahola (Tampere)";"Työttömät (PT)";237
"33300  Rahola (Tampere)";"Lapset 0-14-vuotiaat (PT)";798
"33300  Rahola (Tampere)";"Opiskelijat (PT)";358
"33300  Rahola (Tampere)";"Eläkeläiset (PT)";1191
"33300  Rahola (Tampere)";"Muut (PT)";165
"33310  Tesoma (Tampere)";"Asukkaat yhteensä (PT)";7920
"33310  Tesoma (Tampere)";"Työlliset (PT)";2963
"33310  Tesoma (Tampere)";"Työttömät (PT)";552
"33310  Tesoma (Tampere)";"Lapset 0-14-vuotiaat (PT)";1173
"33310  Tesoma (Tampere)";"Opiskelijat (PT)";660
"33310  Tesoma (Tampere)";"Eläkeläiset (PT)";2186
"33310  Tesoma (Tampere)";"Muut (PT)";386
"33330  Myllypuro-Kalkku (Tampere)";"Asukkaat yhteensä (PT)";3330
"33330  Myllypuro-Kalkku (Tampere)";"Työlliset (PT)";1494
"33330  Myllypuro-Kalkku (Tampere)";"Työttömät (PT)";223
"33330  Myllypuro-Kalkku (Tampere)";"Lapset 0-14-vuotiaat (PT)";585
"33330  Myllypuro-Kalkku (Tampere)";"Opiskelijat (PT)";263
"33330  Myllypuro-Kalkku (Tampere)";"Eläkeläiset (PT)";595
"33330  Myllypuro-Kalkku (Tampere)";"Muut (PT)";170
"33340  Haukiluoma-Ikuri (Tampere)";"Asukkaat yhteensä (PT)";5608
"33340  Haukiluoma-Ikuri (Tampere)";"Työlliset (PT)";2526
"33340  Haukiluoma-Ikuri (Tampere)";"Työttömät (PT)";212
"33340  Haukiluoma-Ikuri (Tampere)";"Lapset 0-14-vuotiaat (PT)";971
"33340  Haukiluoma-Ikuri (Tampere)";"Opiskelijat (PT)";351
"33340  Haukiluoma-Ikuri (Tampere)";"Eläkeläiset (PT)";1378
"33340  Haukiluoma-Ikuri (Tampere)";"Muut (PT)";170
"33380  Pitkäniemi (Nokia)";"Asukkaat yhteensä (PT)";31
"33380  Pitkäniemi (Nokia)";"Työlliset (PT)";11
"33380  Pitkäniemi (Nokia)";"Työttömät (PT)";2
"33380  Pitkäniemi (Nokia)";"Lapset 0-14-vuotiaat (PT)";0
"33380  Pitkäniemi (Nokia)";"Opiskelijat (PT)";3
"33380  Pitkäniemi (Nokia)";"Eläkeläiset (PT)";15
"33380  Pitkäniemi (Nokia)";"Muut (PT)";0
"33400  Luoteis-Tampere (Tampere)";"Asukkaat yhteensä (PT)";11170
"33400  Luoteis-Tampere (Tampere)";"Työlliset (PT)";5318
"33400  Luoteis-Tampere (Tampere)";"Työttömät (PT)";604
"33400  Luoteis-Tampere (Tampere)";"Lapset 0-14-vuotiaat (PT)";1607
"33400  Luoteis-Tampere (Tampere)";"Opiskelijat (PT)";949
"33400  Luoteis-Tampere (Tampere)";"Eläkeläiset (PT)";2290
"33400  Luoteis-Tampere (Tampere)";"Muut (PT)";402
"33410  Lentävänniemi (Tampere)";"Asukkaat yhteensä (PT)";5606
"33410  Lentävänniemi (Tampere)";"Työlliset (PT)";2338
"33410  Lentävänniemi (Tampere)";"Työttömät (PT)";339
"33410  Lentävänniemi (Tampere)";"Lapset 0-14-vuotiaat (PT)";683
"33410  Lentävänniemi (Tampere)";"Opiskelijat (PT)";391
"33410  Lentävänniemi (Tampere)";"Eläkeläiset (PT)";1642
"33410  Lentävänniemi (Tampere)";"Muut (PT)";213
"33420  Lamminpää (Tampere)";"Asukkaat yhteensä (PT)";1893
"33420  Lamminpää (Tampere)";"Työlliset (PT)";872
"33420  Lamminpää (Tampere)";"Työttömät (PT)";78
"33420  Lamminpää (Tampere)";"Lapset 0-14-vuotiaat (PT)";352
"33420  Lamminpää (Tampere)";"Opiskelijat (PT)";111
"33420  Lamminpää (Tampere)";"Eläkeläiset (PT)";413
"33420  Lamminpää (Tampere)";"Muut (PT)";67
"33430  Vuorentausta (Ylöjärvi)";"Asukkaat yhteensä (PT)";2879
"33430  Vuorentausta (Ylöjärvi)";"Työlliset (PT)";1405
"33430  Vuorentausta (Ylöjärvi)";"Työttömät (PT)";69
"33430  Vuorentausta (Ylöjärvi)";"Lapset 0-14-vuotiaat (PT)";532
"33430  Vuorentausta (Ylöjärvi)";"Opiskelijat (PT)";151
"33430  Vuorentausta (Ylöjärvi)";"Eläkeläiset (PT)";658
"33430  Vuorentausta (Ylöjärvi)";"Muut (PT)";64
"33450  Siivikkala (Ylöjärvi)";"Asukkaat yhteensä (PT)";2991
"33450  Siivikkala (Ylöjärvi)";"Työlliset (PT)";1461
"33450  Siivikkala (Ylöjärvi)";"Työttömät (PT)";68
"33450  Siivikkala (Ylöjärvi)";"Lapset 0-14-vuotiaat (PT)";638
"33450  Siivikkala (Ylöjärvi)";"Opiskelijat (PT)";171
"33450  Siivikkala (Ylöjärvi)";"Eläkeläiset (PT)";578
"33450  Siivikkala (Ylöjärvi)";"Muut (PT)";75
"33470  Ylöjärvi Keskus (Ylöjärvi)";"Asukkaat yhteensä (PT)";6603
"33470  Ylöjärvi Keskus (Ylöjärvi)";"Työlliset (PT)";2786
"33470  Ylöjärvi Keskus (Ylöjärvi)";"Työttömät (PT)";231
"33470  Ylöjärvi Keskus (Ylöjärvi)";"Lapset 0-14-vuotiaat (PT)";1030
"33470  Ylöjärvi Keskus (Ylöjärvi)";"Opiskelijat (PT)";385
"33470  Ylöjärvi Keskus (Ylöjärvi)";"Eläkeläiset (PT)";1975
"33470  Ylöjärvi Keskus (Ylöjärvi)";"Muut (PT)";196
"33480  Manninmäki-Haavisto (Ylöjärvi)";"Asukkaat yhteensä (PT)";7542
"33480  Manninmäki-Haavisto (Ylöjärvi)";"Työlliset (PT)";3532
"33480  Manninmäki-Haavisto (Ylöjärvi)";"Työttömät (PT)";200
"33480  Manninmäki-Haavisto (Ylöjärvi)";"Lapset 0-14-vuotiaat (PT)";1653
"33480  Manninmäki-Haavisto (Ylöjärvi)";"Opiskelijat (PT)";540
"33480  Manninmäki-Haavisto (Ylöjärvi)";"Eläkeläiset (PT)";1447
"33480  Manninmäki-Haavisto (Ylöjärvi)";"Muut (PT)";170
"33500  Osmonmäki-Petsamo (Tampere)";"Asukkaat yhteensä (PT)";11261
"33500  Osmonmäki-Petsamo (Tampere)";"Työlliset (PT)";5416
"33500  Osmonmäki-Petsamo (Tampere)";"Työttömät (PT)";517
"33500  Osmonmäki-Petsamo (Tampere)";"Lapset 0-14-vuotiaat (PT)";930
"33500  Osmonmäki-Petsamo (Tampere)";"Opiskelijat (PT)";1198
"33500  Osmonmäki-Petsamo (Tampere)";"Eläkeläiset (PT)";2890
"33500  Osmonmäki-Petsamo (Tampere)";"Muut (PT)";310
"33520  Keskussairaala-alue-Kauppi (Tampere)";"Asukkaat yhteensä (PT)";1223
"33520  Keskussairaala-alue-Kauppi (Tampere)";"Työlliset (PT)";579
"33520  Keskussairaala-alue-Kauppi (Tampere)";"Työttömät (PT)";37
"33520  Keskussairaala-alue-Kauppi (Tampere)";"Lapset 0-14-vuotiaat (PT)";164
"33520  Keskussairaala-alue-Kauppi (Tampere)";"Opiskelijat (PT)";178
"33520  Keskussairaala-alue-Kauppi (Tampere)";"Eläkeläiset (PT)";227
"33520  Keskussairaala-alue-Kauppi (Tampere)";"Muut (PT)";38
